candidate_id,district,neighborhood,lot,address,원본주소,시도,시군구,법정동,산여부,필지구분코드,본번,부번,법정동코드,PNU,parcel_polygon_geojson,필지매칭성공,필지매칭방식,parcel_source_shp,지번토큰,주소파싱성공,mgmt_status,asset_type,asset_class,land_category,area_sqm,lat,lon,youth_zone,extra_zone,special_zone,final_judgment,judgment_note,land_review,zone_interpret,ai1,ai1_note,area_band,area_review,area_note,ai2,ai2_note,merge_review,nearest_exit_station_id,nearest_exit_no,exit_distance_m,exit_review,exit_350,ai3,ai3_note,zone_main,zone_sub,special_zone_raw,land_score,land_score_note,zone_score,special_review_needed,area_score,main_lot,small_lot_for_merge,same_main_lot_small_count,merge_score,merge_note,nearest_station_exit_text,exit_score,total_score,ai_reason,non_spatial_base_score,refilter_hard_status,refilter_asset_type,refilter_project_type,refilter_policy_type_stage1,refilter_policy_note,refilter_followup,old_exit_350_reference,nearest_station_point,nearest_station_line,nearest_station_point_distance_m,nearest_station_image_available,사업유형,자산유형점수,지목검토등급,지목점수,용도지역검토등급,용도지역점수,특별검토필요,면적검토등급,면적점수,역세권판정상태,역세권예비구간,역세권후보분류,역세권점수,공간판정신뢰도,역세권판정근거,가장가까운역,역범위이미지검토,승강장경계재판정필요,정책유형,정책적합점수,최종점수,최종검토등급,AI추천사유
609,종로구,효제동,30-1,서울특별시 종로구 효제동 30-1,서울특별시 종로구 효제동 30-1,서울특별시,종로구,효제동,0,1,30,1,1111016200,1111016200100300001,"{""type"":""Polygon"",""coordinates"":[[[127.0022683061935,37.57451370315608],[127.00227588156925,37.57450989450556],[127.00230011408375,37.574487765605326],[127.00234421596763,37.57443415555103],[127.00221657535867,37.57440956716715],[127.002220981945,37.574511478598936],[127.0022683061935,37.57451370315608]]]}",True,지번,C:\Users\samsung\OneDrive\Desktop\2024년+12월+LX맵_필지_서울특별시(구+국토정보기본도(필지))\AL_11110_LAND_INFO_BASE_MAP_202501\11110.shp,30-1,True,매각(입찰)검토재산,토지,일반재산,대,86.0,37.5744606,127.0022654,"제2종일반주거지역, 일반상업지역",,UQF110,조건부 가능후보,"제2종일반주거지역, 일반상업지역 확인, 특별지구(UQF110) 추가 검토 필요",우선검토,,조건부 우선검토,지목(대)은 우선검토 대상; 특별지구(UQF110) 별도 확인 필요,60~89㎡,매우소규모 추가검토,60~89㎡: 법령 하한은 넘지만 서울 주거지역 90㎡ 기준에는 못 미침,추가검토,지목(대)은 우선검토 대상; 특별지구(UQF110) 별도 확인 필요; 60~89㎡: 법령 하한은 넘지만 서울 주거지역 90㎡ 기준에는 못 미침; 면적 기준 반영으로 조건부 우선검토 -> 추가검토,소규모 필지결합 검토,1.0,1001000129.0,4.0,171.2,350m 역세권,Y,역세권 추가검토,"제2종일반주거지역, 일반상업지역",,UQF110,30.0,지목이 대라서 주거시설 후보지로 우선 검토할 수 있습니다.,35.0,False,8.0,30.0,True,1.0,8.0,60~89㎡ 구간이라 단독 개발보다 결합 검토가 유리할 수 있습니다.,1001000129.0 4.0번 출입구,25.0,106.0,,81.0,통과,토지,토지 신축형,역세권/안심주택형 정밀판정 필요,"기존 출입구 350m를 하드필터에서 제거했고, 250m/350m는 이미지 기반으로 다시 판정해야 함",가장 가까운 역 범위이미지 기준으로 250m/350m 정밀 판정,350m 역세권,종로5가,1호선,394.7,Y,토지 신축형,25,우선검토,30,상업혼합 검토,32,True,추가검토,12,예비판정,350m 초과,비역세권 후보,0,중간,"기존 출입구 350m를 하드필터에서 제거했고, 250m/350m는 이미지 기반으로 다시 판정해야 함",종로5가,권장,False,기타 후보지,0,94,추가검토,
679,중구,장충동1가,46-14,서울특별시 중구 장충동1가 46-14,서울특별시 중구 장충동1가 46-14,서울특별시,중구,장충동1가,0,1,46,14,1114014300,1114014300100460014,"{""type"":""Polygon"",""coordinates"":[[[127.00927001694035,37.56140948004329],[127.00925877416887,37.561452253042106],[127.00924622263645,37.56145549220796],[127.00923315528682,37.561497814848515],[127.0092448326382,37.561500338527544],[127.0092479618085,37.56148854243346],[127.00933548928107,37.561507108691416],[127.00938193891533,37.56143112305502],[127.00938235947103,37.561418246877366],[127.00927001694035,37.56140948004329]]]}",True,지번,C:\Users\samsung\OneDrive\Desktop\2024년+12월+LX맵_필지_서울특별시(구+국토정보기본도(필지))\AL_11140_LAND_INFO_BASE_MAP_202501\11140.shp,46-14,True,대부(입찰)검토재산,토지,일반재산,대,89.7,37.56144655,127.0093061,"일반상업지역, 제2종일반주거지역, 제1종일반주거지역, 제3종일반주거지역",UQA210,"UQG110, UQH130, 일반미관지구",조건부 가능후보,"일반상업지역, 제2종일반주거지역, 제1종일반주거지역, 제3종일반주거지역 확인, 특별지구(UQG110, UQH130, 일반미관지구) 추가 검토 필요",우선검토,중심상업지역,조건부 우선검토,"지목(대)은 우선검토 대상; 특별지구(UQG110, UQH130, 일반미관지구) 별도 확인 필요",60~89㎡,매우소규모 추가검토,60~89㎡: 법령 하한은 넘지만 서울 주거지역 90㎡ 기준에는 못 미침,추가검토,"지목(대)은 우선검토 대상; 특별지구(UQG110, UQH130, 일반미관지구) 별도 확인 필요; 60~89㎡: 법령 하한은 넘지만 서울 주거지역 90㎡ 기준에는 못 미침; 면적 기준 반영으로 조건부 우선검토 -> 추가검토",소규모 필지결합 검토,1.0,1003000332.0,3.0,312.4,350m 역세권,Y,역세권 추가검토,"일반상업지역, 제2종일반주거지역, 제1종일반주거지역, 제3종일반주거지역",UQA210,"UQG110, UQH130, 일반미관지구",30.0,지목이 대라서 주거시설 후보지로 우선 검토할 수 있습니다.,35.0,False,8.0,46.0,True,1.0,8.0,60~89㎡ 구간이라 단독 개발보다 결합 검토가 유리할 수 있습니다.,1003000332.0 3.0번 출입구,25.0,106.0,,81.0,통과,토지,토지 신축형,역세권/안심주택형 정밀판정 필요,"기존 출입구 350m를 하드필터에서 제거했고, 250m/350m는 이미지 기반으로 다시 판정해야 함",가장 가까운 역 범위이미지 기준으로 250m/350m 정밀 판정,350m 역세권,청구,"5호선, 6호선",412.6,Y,토지 신축형,25,우선검토,30,상업혼합 검토,32,True,추가검토,12,예비판정,350m 초과,비역세권 후보,0,중간,"기존 출입구 350m를 하드필터에서 제거했고, 250m/350m는 이미지 기반으로 다시 판정해야 함",청구,권장,False,기타 후보지,0,94,추가검토,
687,중구,중림동,331-36,서울특별시 중구 중림동 331-36,서울특별시 중구 중림동 331-36,서울특별시,중구,중림동,0,1,331,36,1114017100,1114017100103310036,"{""type"":""Polygon"",""coordinates"":[[[126.96700719901824,37.5569957781004],[126.96696752802198,37.556997253654025],[126.96688021476481,37.557034114224464],[126.96684581116261,37.55706575300226],[126.96682639815779,37.55709374424037],[126.96681619223061,37.557108447451235],[126.96681629221511,37.5571177773069],[126.96698899985957,37.55702258219024],[126.96698798684476,37.55700996343889],[126.96700719901824,37.5569957781004]]]}",True,지번,C:\Users\samsung\OneDrive\Desktop\2024년+12월+LX맵_필지_서울특별시(구+국토정보기본도(필지))\AL_11140_LAND_INFO_BASE_MAP_202501\11140.shp,331-36,True,대부(입찰)검토재산,토지,일반재산,대,62.5,37.5570446,126.9668942,"일반상업지역, 제2종일반주거지역, 제1종일반주거지역, 제3종일반주거지역",UQA210,"UQG110, UQH130, 일반미관지구",조건부 가능후보,"일반상업지역, 제2종일반주거지역, 제1종일반주거지역, 제3종일반주거지역 확인, 특별지구(UQG110, UQH130, 일반미관지구) 추가 검토 필요",우선검토,중심상업지역,조건부 우선검토,"지목(대)은 우선검토 대상; 특별지구(UQG110, UQH130, 일반미관지구) 별도 확인 필요",60~89㎡,매우소규모 추가검토,60~89㎡: 법령 하한은 넘지만 서울 주거지역 90㎡ 기준에는 못 미침,추가검토,"지목(대)은 우선검토 대상; 특별지구(UQG110, UQH130, 일반미관지구) 별도 확인 필요; 60~89㎡: 법령 하한은 넘지만 서울 주거지역 90㎡ 기준에는 못 미침; 면적 기준 반영으로 조건부 우선검토 -> 추가검토",소규모 필지결합 검토,1.0,1063080313.0,5.0,145.9,350m 역세권,Y,역세권 추가검토,"일반상업지역, 제2종일반주거지역, 제1종일반주거지역, 제3종일반주거지역",UQA210,"UQG110, UQH130, 일반미관지구",30.0,지목이 대라서 주거시설 후보지로 우선 검토할 수 있습니다.,35.0,False,8.0,331.0,True,1.0,8.0,60~89㎡ 구간이라 단독 개발보다 결합 검토가 유리할 수 있습니다.,1063080313.0 5.0번 출입구,25.0,106.0,,81.0,통과,토지,토지 신축형,역세권/안심주택형 정밀판정 필요,"기존 출입구 350m를 하드필터에서 제거했고, 250m/350m는 이미지 기반으로 다시 판정해야 함",가장 가까운 역 범위이미지 기준으로 250m/350m 정밀 판정,350m 역세권,충정로(경기대입구),"2호선, 5호선",433.8,Y,토지 신축형,25,우선검토,30,상업혼합 검토,32,True,추가검토,12,예비판정,350m 초과,비역세권 후보,0,중간,"기존 출입구 350m를 하드필터에서 제거했고, 250m/350m는 이미지 기반으로 다시 판정해야 함",충정로(경기대입구),권장,False,기타 후보지,0,94,추가검토,
55,관악구,봉천동,1-577,서울특별시 관악구 봉천동 1-577,서울특별시 관악구 봉천동 1-577,서울특별시,관악구,봉천동,0,1,1,577,1162010100,1162010100100010577,"{""type"":""Polygon"",""coordinates"":[[[126.95863400365887,37.491388667093325],[126.95869889631383,37.49140055516304],[126.95872652704516,37.49136068713342],[126.95870530500889,37.49134393269321],[126.95871530768808,37.49129886779934],[126.95869641212444,37.491262778551544],[126.95865016361994,37.49126116398648],[126.95860473204279,37.49125861894891],[126.95859741955566,37.491268561706185],[126.9585834961139,37.49131013381223],[126.95856394134519,37.49137235322865],[126.95857609667208,37.49137513980206],[126.95863400365887,37.491388667093325]]]}",True,지번,C:\Users\samsung\OneDrive\Desktop\2024년+12월+LX맵_필지_서울특별시(구+국토정보기본도(필지))\AL_11620_LAND_INFO_BASE_MAP_202501\11620.shp,1-577,True,대부(입찰)검토재산,토지,일반재산,임야,169.0,37.4913370261443,126.958637839425,"제3종일반주거지역, 제2종일반주거지역, 제1종일반주거지역, 준주거지역, 근린상업지역",제1종전용주거지역,,가능후보,"제3종일반주거지역, 제2종일반주거지역, 제1종일반주거지역, 준주거지역, 근린상업지역 확인",내부규칙상 제외,제1종전용주거지역,제외,지목(임야)은 내부규칙상 제외,150~199㎡,소규모 검토가능,150~199㎡: 상업지역 기준까지 충족해 소규모 개발 후보로 검토 가능,제외,지목(임야)은 내부규칙상 제외; 150~199㎡: 상업지역 기준까지 충족해 소규모 개발 후보로 검토 가능; 1차 제외 판정 우선,검토대상 아님,,1007000738.0,2.0,715.3,800m 보행권,N,제외,"제3종일반주거지역, 제2종일반주거지역, 제1종일반주거지역, 준주거지역, 근린상업지역",제1종전용주거지역,,0.0,지목이 임야라서 내부 규칙상 후보지에서 제외합니다.,35.0,False,22.0,1.0,False,1.0,0.0,지목상 제외 대상이라 필지결합 검토도 진행하지 않습니다.,1007000738.0 2.0번 출입구,10.0,67.0,,57.0,제외,토지,제외,제외,지목·용도지역·면적 기준에서 우선 제외,비공간 하드필터 제외 사유 재검토가 필요할 때만 후속 검토,800m 보행권,숭실대입구(살피재),7호선,672.8,Y,토지 신축형,25,기타검토,10,최우선 검토,35,False,소규모 개발 검토 가능,20,예비판정,350m 초과,비역세권 후보,0,중간,지목·용도지역·면적 기준에서 우선 제외,숭실대입구(살피재),권장,False,기타 후보지,0,90,추가검토,
209,동작구,본동,12-61,서울특별시 동작구 본동 12-61,서울특별시 동작구 본동 12-61,서울특별시,동작구,본동,0,1,12,61,1159010400,1159010400100120061,"{""type"":""Polygon"",""coordinates"":[[[126.95741015458053,37.51126405385519],[126.95747450927968,37.51123338522971],[126.95750285998047,37.5112124804192],[126.95751177615152,37.51120652348295],[126.95750366744778,37.51119672034165],[126.95750792989942,37.51118369335219],[126.95749415801752,37.51118774652075],[126.9574281087908,37.511206887096876],[126.95741070701825,37.51119951331128],[126.95743718020898,37.51118648351847],[126.95742552618762,37.511171714560255],[126.95739705951951,37.511183711981516],[126.95738699904109,37.51118907653645],[126.95738608515656,37.51120894335264],[126.95729172030731,37.51124282577781],[126.95733077619936,37.51127427863701],[126.95736807508024,37.511272799140585],[126.95740032814629,37.511255622317165],[126.95741015458053,37.51126405385519]]]}",True,지번,C:\Users\samsung\OneDrive\Desktop\2024년+12월+LX맵_필지_서울특별시(구+국토정보기본도(필지))\AL_11590_LAND_INFO_BASE_MAP_202501\11590.shp,12-61,True,대부(입찰)검토재산,토지,일반재산,전,96.0,37.51120907,126.9573939,"제2종일반주거지역, 준주거지역, 제3종일반주거지역, 일반상업지역, 근린상업지역, 제1종일반주거지역",제1종전용주거지역,,가능후보,"제2종일반주거지역, 준주거지역, 제3종일반주거지역, 일반상업지역, 근린상업지역, 제1종일반주거지역 확인",추가검토,제1종전용주거지역,추가검토,지목(전)은 농지 전용 등 추가검토 대상; 제1종전용주거지역 포함: 청년주택 규모·용도 적합성 낮아 추가검토,90~149㎡,소규모 조건부검토,90~149㎡: 서울 주거지역 기준은 충족하지만 청년주택 신축 후보로는 작음,추가검토,지목(전)은 농지 전용 등 추가검토 대상; 제1종전용주거지역 포함: 청년주택 규모·용도 적합성 낮아 추가검토; 90~149㎡: 서울 주거지역 기준은 충족하지만 청년주택 신축 후보로는 작음,필지결합 가능성 있음,7.0,1009000918.0,5.0,291.2,350m 역세권,Y,역세권 추가검토,"제2종일반주거지역, 준주거지역, 제3종일반주거지역, 일반상업지역, 근린상업지역, 제1종일반주거지역",제1종전용주거지역,,18.0,지목이 전라서 농지 전용 가능성 검토가 필요합니다.,35.0,False,15.0,12.0,True,7.0,7.0,90~149㎡ 구간이며 같은 주지번 필지가 있어 결합 시 확장 여지가 있습니다.,1009000918.0 5.0번 출입구,25.0,100.0,,75.0,통과,토지,토지 신축형,역세권/안심주택형 정밀판정 필요,"기존 출입구 350m를 하드필터에서 제거했고, 250m/350m는 이미지 기반으로 다시 판정해야 함",가장 가까운 역 범위이미지 기준으로 250m/350m 정밀 판정,350m 역세권,노들,9호선,412.6,Y,토지 신축형,25,추가검토,18,최우선 검토,35,False,추가검토,12,예비판정,350m 초과,비역세권 후보,0,중간,"기존 출입구 350m를 하드필터에서 제거했고, 250m/350m는 이미지 기반으로 다시 판정해야 함",노들,권장,False,기타 후보지,0,90,추가검토,
277,서대문구,북아현동,3-683,서울특별시 서대문구 북아현동 3-683,서울특별시 서대문구 북아현동 3-683,서울특별시,서대문구,북아현동,0,1,3,683,1141011000,1141011000100030683,"{""type"":""Polygon"",""coordinates"":[[[126.95760567019171,37.5619859631213],[126.95748646830548,37.561981206244624],[126.95747631529763,37.562085588447246],[126.95746729506011,37.562150447940475],[126.95755138336963,37.56213689297704],[126.95761206144314,37.56205425104555],[126.95760567019171,37.5619859631213]]]}",True,지번,C:\Users\samsung\OneDrive\Desktop\2024년+12월+LX맵_필지_서울특별시(구+국토정보기본도(필지))\AL_11410_LAND_INFO_BASE_MAP_202501\11410.shp,3-683,True,대부(입찰)검토재산,토지,일반재산,임야,161.0,37.56206999,126.9575363,"제1종일반주거지역, 제3종일반주거지역, 제2종일반주거지역, 준주거지역, 일반상업지역",,UQG110,조건부 가능후보,"제1종일반주거지역, 제3종일반주거지역, 제2종일반주거지역, 준주거지역, 일반상업지역 확인, 특별지구(UQG110) 추가 검토 필요",내부규칙상 제외,,제외,지목(임야)은 내부규칙상 제외,150~199㎡,소규모 검토가능,150~199㎡: 상업지역 기준까지 충족해 소규모 개발 후보로 검토 가능,제외,지목(임야)은 내부규칙상 제외; 150~199㎡: 상업지역 기준까지 충족해 소규모 개발 후보로 검토 가능; 1차 제외 판정 우선,검토대상 아님,,1002000242.0,1.0,502.5,800m 보행권,N,제외,"제1종일반주거지역, 제3종일반주거지역, 제2종일반주거지역, 준주거지역, 일반상업지역",,UQG110,0.0,지목이 임야라서 내부 규칙상 후보지에서 제외합니다.,35.0,False,22.0,3.0,False,2.0,0.0,지목상 제외 대상이라 필지결합 검토도 진행하지 않습니다.,1002000242.0 1.0번 출입구,10.0,67.0,,57.0,제외,토지,제외,제외,지목·용도지역·면적 기준에서 우선 제외,비공간 하드필터 제외 사유 재검토가 필요할 때만 후속 검토,800m 보행권,아현,2호선,539.6,Y,토지 신축형,25,기타검토,10,최우선 검토,35,True,소규모 개발 검토 가능,20,예비판정,350m 초과,비역세권 후보,0,중간,지목·용도지역·면적 기준에서 우선 제외,아현,권장,False,기타 후보지,0,85,추가검토,
298,서대문구,홍은동,320-1,서울특별시 서대문구 홍은동 320-1,서울특별시 서대문구 홍은동 320-1,서울특별시,서대문구,홍은동,0,1,320,1,1141011800,1141011800103200001,"{""type"":""Polygon"",""coordinates"":[[[126.92721668786957,37.586460214554116],[126.92721601394419,37.58651165001031],[126.92723446786977,37.58651034233441],[126.92730063382847,37.5865080270082],[126.92732339889193,37.58651516968113],[126.92741365294084,37.586521709660566],[126.92743040485433,37.58666416780649],[126.92739383370892,37.58666858901297],[126.92732852359507,37.586667373026906],[126.92733164202305,37.586710122544346],[126.92738151645182,37.58671286522605],[126.92740990398852,37.58669333114583],[126.92752369830691,37.586685502969075],[126.92745990306585,37.586644620882005],[126.92743600291881,37.58653775206244],[126.92742040714484,37.58652108221789],[126.9273865026408,37.58648563613463],[126.92726702948436,37.58647135212139],[126.92723105757187,37.586467413335505],[126.92721672310104,37.586457752162765],[126.92721668786957,37.586460214554116]]]}",True,지번,C:\Users\samsung\OneDrive\Desktop\2024년+12월+LX맵_필지_서울특별시(구+국토정보기본도(필지))\AL_11410_LAND_INFO_BASE_MAP_202501\11410.shp,320-1,True,대부(입찰)검토재산,토지,일반재산,종교용지,167.0,37.58659078,126.9274188,"제1종일반주거지역, 제3종일반주거지역, 제2종일반주거지역, 준주거지역, 일반상업지역",,UQG110,조건부 가능후보,"제1종일반주거지역, 제3종일반주거지역, 제2종일반주거지역, 준주거지역, 일반상업지역 확인, 특별지구(UQG110) 추가 검토 필요",미분류_검토필요,,추가검토,지목(종교용지)은 미분류라 수동 검토 필요,150~199㎡,소규모 검토가능,150~199㎡: 상업지역 기준까지 충족해 소규모 개발 후보로 검토 가능,추가검토,지목(종교용지)은 미분류라 수동 검토 필요; 150~199㎡: 상업지역 기준까지 충족해 소규모 개발 후보로 검토 가능,단독검토 가능,,1006000616.0,2.0,1116.6,역세권 약함,N,추가검토,"제1종일반주거지역, 제3종일반주거지역, 제2종일반주거지역, 준주거지역, 일반상업지역",,UQG110,8.0,지목이 종교용지라 자동 제외가 어려워 수동 검토가 필요합니다.,35.0,False,22.0,320.0,False,0.0,8.0,면적상 단독 필지 기준으로도 검토 가능한 구간입니다.,1006000616.0 2.0번 출입구,4.0,77.0,,73.0,통과,토지,토지 신축형,역세권/안심주택형 정밀판정 필요,"기존 출입구 350m를 하드필터에서 제거했고, 250m/350m는 이미지 기반으로 다시 판정해야 함",가장 가까운 역 범위이미지 기준으로 250m/350m 정밀 판정,역세권 약함,새절(신사),6호선,1316.5,Y,토지 신축형,25,기타검토,10,최우선 검토,35,True,소규모 개발 검토 가능,20,예비판정,350m 초과,비역세권 후보,0,중간,"기존 출입구 350m를 하드필터에서 제거했고, 250m/350m는 이미지 기반으로 다시 판정해야 함",새절(신사),권장,False,기타 후보지,0,85,추가검토,
4,강남구,율현동,131-5,서울특별시 강남구 율현동 131-5,서울특별시 강남구 율현동 131-5,서울특별시,강남구,율현동,0,1,131,5,1168011300,1168011300101310005,"{""type"":""Polygon"",""coordinates"":[[[127.11816753742872,37.46723707269247],[127.11813536059576,37.46742101104287],[127.11812372539364,37.46750007283905],[127.11817786661568,37.46740053181851],[127.11818830612309,37.467233368590655],[127.11816753742872,37.46723707269247]]]}",True,지번,C:\Users\samsung\OneDrive\Desktop\2024년+12월+LX맵_필지_서울특별시(구+국토정보기본도(필지))\AL_11680_LAND_INFO_BASE_MAP_202501\11680.shp,131-5,True,매각(입찰)검토재산,토지,일반재산,답,69.0,37.4673511619474,127.118138862323,"제2종일반주거지역, 제3종일반주거지역, 제1종일반주거지역, 일반상업지역, 준주거지역",자연녹지지역,일반미관지구,조건부 가능후보,"제2종일반주거지역, 제3종일반주거지역, 제1종일반주거지역, 일반상업지역, 준주거지역 확인, 특별지구(일반미관지구) 추가 검토 필요",추가검토,자연녹지지역,추가검토,지목(답)은 농지 전용 등 추가검토 대상; 자연녹지지역 포함: 개발행위·건폐율·기반시설 리스크로 추가검토; 특별지구(일반미관지구) 별도 확인 필요,60~89㎡,매우소규모 추가검토,60~89㎡: 법령 하한은 넘지만 서울 주거지역 90㎡ 기준에는 못 미침,추가검토,지목(답)은 농지 전용 등 추가검토 대상; 자연녹지지역 포함: 개발행위·건폐율·기반시설 리스크로 추가검토; 특별지구(일반미관지구) 별도 확인 필요; 60~89㎡: 법령 하한은 넘지만 서울 주거지역 90㎡ 기준에는 못 미침,소규모 필지결합 검토,1.0,1008000820.0,3.0,597.9,800m 보행권,N,추가검토,"제2종일반주거지역, 제3종일반주거지역, 제1종일반주거지역, 일반상업지역, 준주거지역",자연녹지지역,일반미관지구,18.0,지목이 답라서 농지 전용 가능성 검토가 필요합니다.,35.0,False,8.0,131.0,True,2.0,11.0,60~89㎡ 구간이며 인접 소규모 필지가 있어 결합 우선 검토가 가능합니다.,1008000820.0 3.0번 출입구,10.0,82.0,,72.0,통과,토지,토지 신축형,역세권/안심주택형 정밀판정 필요,"기존 출입구 350m를 하드필터에서 제거했고, 250m/350m는 이미지 기반으로 다시 판정해야 함",가장 가까운 역 범위이미지 기준으로 250m/350m 정밀 판정,800m 보행권,복정,8호선,862.8,Y,토지 신축형,25,추가검토,18,최우선 검토,35,True,추가검토,12,예비판정,350m 초과,비역세권 후보,0,중간,"기존 출입구 350m를 하드필터에서 제거했고, 250m/350m는 이미지 기반으로 다시 판정해야 함",복정,권장,False,기타 후보지,0,85,추가검토,
21,강서구,개화동,325-8,서울특별시 강서구 개화동 325-8,서울특별시 강서구 개화동 325-8,서울특별시,강서구,개화동,0,1,325,8,1150011000,1150011000103250008,"{""type"":""Polygon"",""coordinates"":[[[126.81199335967177,37.58505514242068],[126.81206966559286,37.58506940319641],[126.8121483723666,37.58504828218923],[126.81210924184258,37.58502535634001],[126.81204811478898,37.58497744158452],[126.81202752842857,37.58494275215118],[126.81199230441767,37.58495342776791],[126.81199335967177,37.58505514242068]]]}",True,지번,C:\Users\samsung\OneDrive\Desktop\2024년+12월+LX맵_필지_서울특별시(구+국토정보기본도(필지))\AL_11500_LAND_INFO_BASE_MAP_202501\11500.shp,325-8,True,대부(입찰)검토재산,토지,일반재산,전,110.0,37.58501597,126.8120467,"제3종일반주거지역, 제2종일반주거지역, 준주거지역, 제1종일반주거지역",자연녹지지역,중요시설물보호지구(공항),조건부 가능후보,"제3종일반주거지역, 제2종일반주거지역, 준주거지역, 제1종일반주거지역 확인, 특별지구(중요시설물보호지구(공항)) 추가 검토 필요",추가검토,자연녹지지역,추가검토,지목(전)은 농지 전용 등 추가검토 대상; 자연녹지지역 포함: 개발행위·건폐율·기반시설 리스크로 추가검토; 공항 관련 보호지구: 높이·소음 등 추가검토,90~149㎡,소규모 조건부검토,90~149㎡: 서울 주거지역 기준은 충족하지만 청년주택 신축 후보로는 작음,추가검토,지목(전)은 농지 전용 등 추가검토 대상; 자연녹지지역 포함: 개발행위·건폐율·기반시설 리스크로 추가검토; 공항 관련 보호지구: 높이·소음 등 추가검토; 90~149㎡: 서울 주거지역 기준은 충족하지만 청년주택 신축 후보로는 작음,필지결합 가능성 있음,2.0,1005000510.0,1.0,665.0,800m 보행권,N,추가검토,"제3종일반주거지역, 제2종일반주거지역, 준주거지역, 제1종일반주거지역",자연녹지지역,중요시설물보호지구(공항),18.0,지목이 전라서 농지 전용 가능성 검토가 필요합니다.,35.0,True,15.0,325.0,True,2.0,7.0,90~149㎡ 구간이며 같은 주지번 필지가 있어 결합 시 확장 여지가 있습니다.,1005000510.0 1.0번 출입구,10.0,80.0,,75.0,통과,토지,토지 신축형,역세권/안심주택형 정밀판정 필요,"기존 출입구 350m를 하드필터에서 제거했고, 250m/350m는 이미지 기반으로 다시 판정해야 함",가장 가까운 역 범위이미지 기준으로 250m/350m 정밀 판정,800m 보행권,방화,5호선,844.0,Y,토지 신축형,25,추가검토,18,최우선 검토,35,True,추가검토,12,예비판정,350m 초과,비역세권 후보,0,중간,"기존 출입구 350m를 하드필터에서 제거했고, 250m/350m는 이미지 기반으로 다시 판정해야 함",방화,권장,False,기타 후보지,0,85,추가검토,
49,강서구,오곡동,431-4,서울특별시 강서구 오곡동 431-4,서울특별시 강서구 오곡동 431-4,서울특별시,강서구,오곡동,0,1,431,4,1150011200,1150011200104310004,"{""type"":""Polygon"",""coordinates"":[[[126.78165104932317,37.553226564864346],[126.7817199557328,37.55317742669319],[126.78165562620661,37.553098065127365],[126.7815536749042,37.5530740983606],[126.78162052352177,37.55317787263088],[126.78165104932317,37.553226564864346]]]}",True,지번,C:\Users\samsung\OneDrive\Desktop\2024년+12월+LX맵_필지_서울특별시(구+국토정보기본도(필지))\AL_11500_LAND_INFO_BASE_MAP_202501\11500.shp,431-4,True,대부(입찰)검토재산,토지,일반재산,전,104.0,37.55313765,126.7816411,"제3종일반주거지역, 제2종일반주거지역, 준주거지역, 제1종일반주거지역",자연녹지지역,중요시설물보호지구(공항),조건부 가능후보,"제3종일반주거지역, 제2종일반주거지역, 준주거지역, 제1종일반주거지역 확인, 특별지구(중요시설물보호지구(공항)) 추가 검토 필요",추가검토,자연녹지지역,추가검토,지목(전)은 농지 전용 등 추가검토 대상; 자연녹지지역 포함: 개발행위·건폐율·기반시설 리스크로 추가검토; 공항 관련 보호지구: 높이·소음 등 추가검토,90~149㎡,소규모 조건부검토,90~149㎡: 서울 주거지역 기준은 충족하지만 청년주택 신축 후보로는 작음,추가검토,지목(전)은 농지 전용 등 추가검토 대상; 자연녹지지역 포함: 개발행위·건폐율·기반시설 리스크로 추가검토; 공항 관련 보호지구: 높이·소음 등 추가검토; 90~149㎡: 서울 주거지역 기준은 충족하지만 청년주택 신축 후보로는 작음,단독 또는 결합 검토,1.0,1005000512.0,2.0,2141.8,역세권 약함,N,추가검토,"제3종일반주거지역, 제2종일반주거지역, 준주거지역, 제1종일반주거지역",자연녹지지역,중요시설물보호지구(공항),18.0,지목이 전라서 농지 전용 가능성 검토가 필요합니다.,35.0,True,15.0,431.0,True,1.0,6.0,90~149㎡ 구간이라 단독과 결합 가능성을 함께 볼 수 있습니다.,1005000512.0 2.0번 출입구,4.0,73.0,,74.0,통과,토지,토지 신축형,역세권/안심주택형 정밀판정 필요,"기존 출입구 350m를 하드필터에서 제거했고, 250m/350m는 이미지 기반으로 다시 판정해야 함",가장 가까운 역 범위이미지 기준으로 250m/350m 정밀 판정,역세권 약함,김포공항,"5호선, 9호선, 공항철도1호선, 김포골드라인, 서해선",2069.9,Y,토지 신축형,25,추가검토,18,최우선 검토,35,True,추가검토,12,예비판정,350m 초과,비역세권 후보,0,중간,"기존 출입구 350m를 하드필터에서 제거했고, 250m/350m는 이미지 기반으로 다시 판정해야 함",김포공항,권장,False,기타 후보지,0,85,추가검토,
